origin;dest;count;time
l14;l19;4;1749
l1;l235;1;1749
l1;l41;1;1749
l1;l345;1;1749
l1;l76;2;1749
l1;l57;1;1749
l235;l15;2;1749
l15;l76;1;1749
l15;l14;2;1749
l41;l12;1;1749
l12;l33;1;1749
l12;l32;1;1749
l12;l30;2;1749
l12;l11;1;1749
l33;l80;1;1749
l80;l12;1;1749
l5;l1;9;1749
l5;l108;1;1749
l5;l37;1;1749
l11;l5;7;1749
l46;l30;1;1749
l46;l29;1;1749
l30;l12;1;1749
l30;l235;1;1749
l30;l28;2;1749
l30;l46;1;1749
l30;l157;1;1749
l19;l5;2;1749
l19;l11;2;1749
l76;l4;2;1749
l76;l28;1;1749
l76;l14;1;1749
l76;l15;1;1749
l4;l78;1;1749
l4;l76;1;1749
l78;l8;1;1749
l78;l173;1;1749
l8;l28;1;1749
l28;l30;1;1749
l28;l46;1;1749
l28;l5;1;1749
l22;l37;1;1749
l22;l5;1;1749
l37;l76;1;1749
l37;l83;1;1749
l37;l22;1;1749
l29;l30;1;1749
l32;l30;1;1749
l157;l12;1;1749
l333;l22;1;1749
l85;l5;1;1749
l83;l339;1;1749
l339;l37;1;1749
l345;l76;1;1749
nan;nan;1;1749
l57;l78;1;1749
l5;l51;2;1750
l5;l108;1;1750
l5;l1;10;1750
l5;l22;1;1750
l76;l15;1;1750
l76;l14;1;1750
l76;l4;2;1750
l15;l14;2;1750
l14;l5;1;1750
l14;l19;3;1750
l32;l30;1;1750
l30;l204;1;1750
l204;l157;1;1750
l157;l12;1;1750
l12;l11;1;1750
l1;l11;3;1750
l1;l76;3;1750
l1;l5;1;1750
l1;l57;1;1750
l28;l5;1;1750
l28;l11;1;1750
l46;l28;1;1750
l11;l5;2;1750
l11;l76;1;1750
l22;l103;1;1750
l22;l37;1;1750
l103;l5;1;1750
l19;l5;3;1750
l4;l15;1;1750
l4;l14;1;1750
l78;l5;1;1750
l37;l333;1;1750
l173;l5;1;1750
l1;l80;1;1758
l1;l18;1;1758
l1;l59;1;1758
l80;l12;1;1758
l18;l5;2;1758
l18;l14;1;1758
l18;l57;3;1758
l5;l22;2;1758
l5;l170;2;1758
l5;l131;2;1758
l5;l94;1;1758
l22;l37;1;1758
l22;l14;1;1758
l37;l83;1;1758
l37;l5;1;1758
l170;l1;1;1758
l170;l85;1;1758
l16;l126;1;1758
l126;l5;1;1758
l131;l1;2;1758
l14;l19;3;1758
l19;l126;1;1758
l19;l5;1;1758
l12;l5;1;1758
l12;l28;2;1758
l12;l4;2;1758
l94;l1;1;1758
l85;l1;1;1758
l57;l40;3;1758
l40;l103;3;1758
l103;l44;3;1758
l44;l12;3;1758
l28;l4;2;1758
l4;l15;1;1758
l15;l14;1;1758
l59;l12;1;1758
l12;l5;2;1759
l12;l33;1;1759
l12;l46;1;1759
l12;l44;1;1759
l5;l51;1;1759
l5;l37;1;1759
l5;l170;2;1759
l1;l22;1;1759
l1;l11;1;1759
l1;l5;1;1759
l1;nan;1;1759
l22;l14;3;1759
l11;l12;1;1759
l33;l12;1;1759
l37;l5;2;1759
l18;l22;1;1759
l18;l4;1;1759
l18;l123;1;1759
l18;l14;2;1759
l18;l57;1;1759
l18;l28;1;1759
l18;l95;1;1759
l14;l19;8;1759
l83;l37;1;1759
l170;l1;2;1759
l170;l131;1;1759
l4;l14;1;1759
l4;l91;1;1759
l4;l5;1;1759
l4;l15;3;1759
l4;l22;1;1759
l123;l12;1;1759
l44;l29;1;1759
l29;l12;1;1759
l126;l397;1;1759
l126;l1198;1;1759
l397;l170;1;1759
l397;l68;1;1759
l19;l126;1;1759
l19;l5;1;1759
l19;l397;1;1759
l1198;l131;1;1759
l131;l170;1;1759
l131;l1;1;1759
l57;l95;1;1759
l95;l4;1;1759
l95;l292;1;1759
l91;l4;1;1759
l15;l14;3;1759
l68;l5;1;1759
l292;l4;1;1759
l1;l1;2;1671
nan;l1;3;1671
nan;nan;1;1671
l12;l5;1;1671
l5;l72;1;1671
l72;l1;1;1671
l1;l11;3;1614
l19;l5;1;1614
l5;l108;1;1614
l11;l103;1;1614
l11;l87;1;1614
l103;l204;1;1614
l204;l33;1;1614
l11;l87;1;1615
l11;l61;1;1615
l87;l88;1;1615
l87;l1;1;1615
l87;nan;1;1615
l88;l87;1;1615
l1;l11;2;1615
l61;l204;1;1615
l204;l33;1;1615
l33;l87;1;1615
l87;l89;1;1616
l379;l11;3;1616
l11;l33;3;1616
l11;l1;1;1616
l33;l91;1;1616
l33;l11;2;1616
l33;l269;1;1616
l16;l5;1;1616
l5;l70;1;1616
l269;l33;1;1616
l1;l33;1;1616
l89;l87;1;1617
l87;l89;1;1617
l87;l166;1;1617
l87;l945;1;1617
l70;l11;1;1617
l11;l61;1;1617
l11;l85;1;1617
l11;l87;2;1617
l61;l33;1;1617
l91;l87;2;1617
l1;l33;1;1617
l33;l91;1;1617
l89;nan;1;1618
l33;l85;1;1618
l33;l84;1;1618
l33;l157;1;1618
l87;l1;1;1618
l87;l70;1;1618
l87;nan;1;1618
l166;l87;1;1618
l157;l269;1;1618
l269;l33;1;1618
l1;nan;1;1618
l1;l91;1;1619
l1;l11;1;1619
l11;l61;1;1619
l61;l33;1;1619
l33;l269;1;1619
l269;l33;1;1619
l84;nan;1;1619
l91;l85;1;1637
l91;l80;1;1637
l87;l1;1;1637
l1;l33;1;1637
l1;l87;1;1637
l80;l33;1;1637
l33;l1;1;1637
l1;l87;1;1658
l1;l134;1;1658
l87;l77;1;1658
l77;l1;1;1658
l134;l5;1;1658
l5;l4;1;1658
l1;l5;1;1661
l1;l129;1;1661
l5;l87;1;1661
l87;l1;1;1661
l33;l1;1;1661
nan;l1;1;1661
l129;l134;1;1661
l134;l4;1;1661
l1;l1;1;1663
l1;l134;1;1663
l1;nan;1;1663
l1;l33;1;1663
l134;l4;1;1663
l134;nan;1;1663
l4;l35;1;1663
l4;l87;1;1663
l4;l1;1;1663
l35;l4;1;1663
nan;l1;1;1663
l5;l4;1;1663
l87;l4;1;1663
l33;l1;1;1663
l1;l33;1;1665
l4;l1;1;1665
nan;nan;1;1665
l170;l1;1;1665
l33;l1;1;1666
l4;l5;9;1795
l4;l298;1;1795
l4;l8;1;1795
l4;l9;1;1795
l4;l58;2;1795
l4;l95;3;1795
l5;l94;5;1795
l5;l108;9;1795
l5;l11;1;1795
l5;l127;1;1795
l5;nan;1;1795
l5;l1;26;1795
l5;l641;2;1795
l5;l543;1;1795
l5;l18;1;1795
l94;l51;2;1795
l94;l1;3;1795
l8;l9;5;1795
l8;l58;4;1795
l8;l4;1;1795
l8;l5;2;1795
l1;l8;3;1795
l1;l20;1;1795
l1;l35;1;1795
l18;l5;1;1795
l18;l223;1;1795
l18;l11;1;1795
l18;l14;1;1795
l18;l323;2;1795
l18;l58;5;1795
l18;l4;2;1795
l18;l12;2;1795
l18;l68;1;1795
l11;l14;2;1795
l11;l12;1;1795
l11;l5;1;1795
l11;l58;1;1795
l223;l4;1;1795
l298;l4;1;1795
l14;l19;8;1795
l14;l5;1;1795
l19;l15;3;1795
l19;l16;1;1795
l19;l5;1;1795
l19;l22;2;1795
l15;l5;3;1795
l16;l22;1;1795
l22;l5;3;1795
l12;l29;1;1795
l12;l28;1;1795
l12;l5;2;1795
l29;l28;1;1795
l28;l14;1;1795
l28;l12;1;1795
l20;l9;1;1795
l9;l4;12;1795
l9;l5;4;1795
l9;l11;1;1795
l323;l526;1;1795
l323;l11;1;1795
l526;l11;1;1795
l30;l5;3;1795
l58;l9;8;1795
l58;l5;3;1795
l58;l8;1;1795
l641;l1;1;1795
l641;nan;1;1795
l35;l8;1;1795
l95;l5;3;1795
l170;l1;1;1795
l68;l117;1;1795
l117;l14;1;1795
l18;l11;14;1796
l18;l4;4;1796
l18;l102;1;1796
l18;l5;4;1796
l18;l492;2;1796
l18;l14;1;1796
l18;l119;1;1796
l18;l78;1;1796
l18;l8;1;1796
l18;l12;1;1796
l11;l4;9;1796
l11;l5;12;1796
l11;l20;2;1796
l11;l8;3;1796
l11;l124;1;1796
l11;l58;1;1796
l11;l12;1;1796
l4;l59;2;1796
l4;l20;2;1796
l4;l8;1;1796
l4;l58;1;1796
l4;l95;2;1796
l4;l5;1;1796
l4;l11;1;1796
l59;l125;1;1796
l59;l12;1;1796
l59;l14;2;1796
l59;nan;1;1796
l9;l11;6;1796
l9;l4;1;1796
l9;l5;6;1796
l9;l103;1;1796
l9;l53;1;1796
l9;l277;1;1796
l5;l51;1;1796
l5;l108;5;1796
l5;l70;1;1796
l5;l21;4;1796
l5;l1;14;1796
l5;l129;1;1796
l5;l4;1;1796
l5;l125;3;1796
l5;l124;6;1796
l5;l775;1;1796
l1;l4;2;1796
l14;l19;5;1796
l14;l16;2;1796
l19;l16;2;1796
l19;l5;3;1796
l19;l107;1;1796
l16;l5;3;1796
l58;l5;2;1796
l58;l9;3;1796
l21;l85;2;1796
l21;l1;1;1796
l85;l108;2;1796
l20;l9;2;1796
l20;l12;1;1796
l8;l9;5;1796
l8;l11;1;1796
l8;l1;1;1796
l12;l29;1;1796
l12;l15;1;1796
l12;l107;1;1796
l12;l30;1;1796
l12;l59;1;1796
l29;l59;1;1796
l15;l14;2;1796
l102;l348;1;1796
l348;l349;1;1796
l348;l350;1;1796
l349;l348;1;1796
l350;l1;1;1796
l95;l59;1;1796
l95;l4;1;1796
l103;l11;1;1796
l124;l108;3;1796
l124;l1;4;1796
l492;l128;1;1796
l492;l223;1;1796
l492;l11;1;1796
l128;l11;1;1796
l107;l15;1;1796
l53;l11;1;1796
l70;l4;1;1796
l2;l5;1;1796
l2;l11;1;1796
l543;l108;1;1796
l1091;l492;1;1796
l223;l11;1;1796
l119;l11;1;1796
l277;l5;1;1796
l4;l95;7;1797
l4;l107;8;1797
l4;l59;3;1797
l4;l15;1;1797
l4;l8;4;1797
l4;l277;2;1797
l4;l46;1;1797
l4;l20;7;1797
l4;l11;4;1797
l4;l58;5;1797
l4;l292;1;1797
l95;l11;6;1797
l95;l277;1;1797
l95;l4;1;1797
l11;l5;26;1797
l11;l14;1;1797
l11;l4;6;1797
l11;l8;2;1797
l11;l94;1;1797
l5;l51;1;1797
l5;l70;4;1797
l5;l108;6;1797
l5;l1;9;1797
l5;l37;1;1797
l5;l11;1;1797
l125;l14;4;1797
l125;l16;1;1797
l14;l19;15;1797
l14;l54;1;1797
l14;l16;1;1797
l14;l11;1;1797
l19;l11;5;1797
l19;l390;1;1797
l19;l5;1;1797
l19;l16;1;1797
l21;l14;1;1797
l21;l4;2;1797
l21;l8;1;1797
l18;l11;9;1797
l18;l4;7;1797
l18;l14;3;1797
l18;l12;2;1797
l18;l5;1;1797
l18;nan;1;1797
l18;l57;1;1797
l224;l11;1;1797
l107;l107;1;1797
l107;l4;4;1797
l107;l11;3;1797
l107;l15;4;1797
l107;l58;2;1797
l107;l20;1;1797
l277;l4;3;1797
l277;l107;1;1797
l15;l125;2;1797
l15;l14;5;1797
l9;l59;2;1797
l9;l526;1;1797
l9;l11;4;1797
l9;l107;1;1797
l9;l4;3;1797
l9;l5;1;1797
l59;l95;2;1797
l59;l46;1;1797
l59;l12;2;1797
l16;l107;1;1797
l16;l14;2;1797
l16;l11;1;1797
l20;l58;5;1797
l20;l28;1;1797
l20;l107;2;1797
l20;l4;1;1797
l20;l99;1;1797
l20;l8;1;1797
l20;l11;1;1797
l58;l4;1;1797
l58;l9;6;1797
l58;l8;3;1797
l58;l11;2;1797
l58;l20;3;1797
l129;l1;1;1797
l390;l14;1;1797
l8;l11;2;1797
l8;l9;5;1797
l8;l20;3;1797
l8;l58;2;1797
l8;l5;1;1797
l1;l21;1;1797
l12;l15;1;1797
l12;l5;1;1797
l12;l4;2;1797
l12;l11;2;1797
l12;l46;1;1797
l55;l4;2;1797
l55;l5;1;1797
l55;l11;1;1797
l46;l30;1;1797
l46;l44;1;1797
l46;l28;1;1797
l30;l4;1;1797
l30;l59;1;1797
l44;l12;1;1797
l37;l14;1;1797
l28;l12;1;1797
l28;l15;1;1797
l292;l277;1;1797
nan;l125;1;1797
l78;l8;1;1797
l94;l1;1;1797
l99;l4;1;1797
l57;l11;1;1797
l775;l1;1;1797
l18;l12;5;1801
l18;l68;6;1801
l18;l4;7;1801
l18;l5;4;1801
l18;l58;1;1801
l18;l11;3;1801
l18;l57;2;1801
l18;l59;1;1801
l18;l8;3;1801
l12;l30;3;1801
l12;l5;2;1801
l12;l33;1;1801
l12;l107;1;1801
l12;l14;2;1801
l12;l244;1;1801
l12;l203;1;1801
l12;l157;1;1801
l12;l11;1;1801
l30;l46;3;1801
l30;l28;1;1801
l46;l28;3;1801
l68;l107;6;1801
l107;l15;3;1801
l107;l14;6;1801
l107;l59;1;1801
l107;l125;1;1801
l15;l14;3;1801
l5;l1;27;1801
l5;l108;8;1801
l5;l51;1;1801
l5;l131;3;1801
l5;l70;2;1801
l5;l37;1;1801
l5;l85;1;1801
l5;l14;2;1801
l5;l72;1;1801
l5;l8;1;1801
l5;l21;1;1801
l16;l5;1;1801
l1;l5;1;1801
l1;l4;1;1801
l1;l58;1;1801
l1;l11;1;1801
l20;l103;1;1801
l20;l5;4;1801
l20;l4;1;1801
l20;l9;5;1801
l20;l11;2;1801
l20;l37;1;1801
l103;l5;1;1801
l103;l59;1;1801
l4;l8;2;1801
l4;l58;3;1801
l4;l78;2;1801
l4;l59;2;1801
l4;l107;2;1801
l4;l5;1;1801
l4;l244;1;1801
l4;l11;1;1801
l4;l1;1;1801
l8;l9;8;1801
l8;l20;6;1801
l8;l5;1;1801
l8;l58;3;1801
l8;l157;1;1801
l8;l4;1;1801
l9;l5;11;1801
l9;l4;1;1801
l9;l1;1;1801
l9;l858;1;1801
l9;l526;1;1801
l9;l28;1;1801
l9;l11;2;1801
l9;l95;1;1801
l9;l78;1;1801
l131;l108;1;1801
l131;l1;2;1801
l21;l11;1;1801
l21;l8;2;1801
l11;l8;2;1801
l11;l5;11;1801
l11;l14;1;1801
l11;l4;1;1801
l14;l19;10;1801
l14;l54;1;1801
l19;l5;14;1801
l19;l107;1;1801
l58;l9;4;1801
l58;l20;2;1801
l58;l11;1;1801
l58;l5;1;1801
l37;l107;1;1801
l37;l5;1;1801
l78;l11;2;1801
l59;l5;2;1801
l59;l12;2;1801
l59;l20;1;1801
l689;l18;1;1801
l33;l12;1;1801
l57;l4;1;1801
l57;l103;1;1801
l858;l5;1;1801
l85;l1;1;1801
l244;l11;1;1801
l244;l5;1;1801
l526;l5;1;1801
l28;l12;1;1801
l72;l1;1;1801
l173;l20;1;1801
l54;l5;1;1801
l95;l59;1;1801
l203;l157;1;1801
l157;l12;1;1801
l157;l467;1;1801
l157;l30;1;1801
l467;l157;1;1801
l141;l1;1;1801
l18;l57;11;1804
l18;l118;1;1804
l18;l68;5;1804
l18;l4;7;1804
l18;l2;1;1804
l18;nan;1;1804
l18;l12;2;1804
l18;l5;3;1804
l18;l20;1;1804
l57;l20;3;1804
l57;l46;2;1804
l57;l4;4;1804
l57;l8;1;1804
l57;l5;1;1804
l20;l9;3;1804
l20;l107;1;1804
l20;l4;2;1804
l118;l58;1;1804
l58;l9;11;1804
l58;l408;1;1804
l58;l5;2;1804
l19;l15;5;1804
l19;l107;4;1804
l15;l107;7;1804
l15;l14;2;1804
l15;l5;4;1804
l107;l5;11;1804
l107;l15;2;1804
l107;l4;1;1804
l5;l127;1;1804
l5;l108;8;1804
l5;l85;1;1804
l5;l58;2;1804
l5;l1;28;1804
l5;l20;1;1804
l5;l37;1;1804
l68;l14;5;1804
l4;l12;1;1804
l4;l58;6;1804
l4;l78;3;1804
l4;l5;8;1804
l4;l15;1;1804
l4;l59;2;1804
l4;l91;1;1804
l4;l14;1;1804
l4;l84;1;1804
l4;l95;1;1804
l12;l5;3;1804
l12;l4;2;1804
l12;l30;1;1804
l12;l107;1;1804
l9;l4;8;1804
l9;l5;6;1804
l9;l107;1;1804
l9;l37;1;1804
l9;l78;1;1804
l2;l4;1;1804
l8;l20;2;1804
l8;l9;3;1804
l8;l58;2;1804
l37;l5;2;1804
l37;l107;1;1804
l14;l19;4;1804
l85;l223;1;1804
l223;l12;1;1804
l30;l12;2;1804
l59;l30;1;1804
l59;l4;1;1804
l78;l8;1;1804
l78;l4;1;1804
l408;l9;1;1804
l91;l58;1;1804
l84;l107;1;1804
l95;l11;1;1804
l11;l5;1;1804
l9;l4;4;1805
l9;l37;2;1805
l9;l5;9;1805
l9;l107;1;1805
l9;l244;1;1805
l4;l99;2;1805
l4;l5;8;1805
l4;l58;8;1805
l4;l107;5;1805
l4;l9;1;1805
l4;l8;1;1805
l4;l137;1;1805
l4;l279;1;1805
l99;l4;2;1805
l5;l51;2;1805
l5;l108;6;1805
l5;nan;1;1805
l5;l58;2;1805
l5;l127;1;1805
l5;l1;17;1805
l5;l124;1;1805
l5;l11;1;1805
l5;l131;1;1805
l18;l40;2;1805
l18;l12;4;1805
l18;l5;2;1805
l18;l57;1;1805
l18;l4;9;1805
l40;l4;2;1805
l14;l19;11;1805
l14;nan;1;1805
l14;l15;1;1805
l19;l15;4;1805
l19;l5;1;1805
l19;l107;1;1805
l15;l5;4;1805
l15;l14;9;1805
l78;l91;2;1805
l91;l4;2;1805
l20;l5;1;1805
l12;l107;3;1805
l12;l4;1;1805
l12;l5;3;1805
l12;l15;1;1805
l107;l15;7;1805
l107;l5;4;1805
l107;l59;1;1805
l58;l9;12;1805
l37;l58;1;1805
l37;l5;1;1805
l57;l4;2;1805
l57;l11;1;1805
l57;l5;1;1805
l57;l323;1;1805
l85;l70;1;1805
l46;l12;2;1805
l59;l12;1;1805
l8;l58;1;1805
l8;l9;1;1805
l124;l1;1;1805
l137;l1;1;1805
l131;l57;4;1805
l323;l11;1;1805
l279;l44;1;1805
l44;l12;1;1805
l18;l5;4;1807
l18;l57;2;1807
l18;l12;3;1807
l18;l4;5;1807
l18;l107;5;1807
l18;l11;3;1807
l18;l58;2;1807
l18;l108;1;1807
l18;l68;1;1807
l5;l58;2;1807
l5;l108;7;1807
l5;l70;1;1807
l5;l37;1;1807
l5;l124;3;1807
l5;l1;28;1807
l5;l131;1;1807
l5;l4;1;1807
l58;l9;11;1807
l58;l408;2;1807
l58;l8;3;1807
l58;l4;1;1807
l14;l19;13;1807
l14;l107;1;1807
l19;l54;2;1807
l19;l11;2;1807
l19;l107;4;1807
l19;l5;1;1807
l54;l107;2;1807
l107;l11;4;1807
l107;l15;4;1807
l107;l5;6;1807
l107;l9;1;1807
l107;l20;1;1807
l107;l14;3;1807
l107;l58;1;1807
l107;l84;2;1807
l11;l5;17;1807
l11;l4;3;1807
l11;l59;1;1807
l11;l1;1;1807
l9;l5;5;1807
l9;l4;6;1807
l9;l244;5;1807
l9;l107;3;1807
l9;l37;2;1807
l9;l78;1;1807
l37;l107;1;1807
l37;l5;2;1807
l15;l14;4;1807
l57;l4;2;1807
l4;l59;3;1807
l4;l58;7;1807
l4;l408;1;1807
l4;l11;5;1807
l4;l8;1;1807
l4;l1;1;1807
l4;l12;2;1807
l4;l9;1;1807
l59;l5;2;1807
l59;l12;1;1807
l12;l11;3;1807
l12;l44;1;1807
l12;l59;1;1807
l12;l244;2;1807
l12;l30;1;1807
l124;l1;3;1807
l408;l9;3;1807
l44;l30;1;1807
l30;l29;1;1807
l30;l5;1;1807
l29;l98;1;1807
l98;l12;1;1807
l8;l58;2;1807
l8;l4;1;1807
l8;l9;1;1807
l244;l5;4;1807
l244;l11;1;1807
l78;l4;1;1807
l84;l11;2;1807
l131;l1;1;1807
l68;l65;1;1807
l65;l107;1;1807
nan;l143;1;1807
l9;l4;5;1808
l9;l408;1;1808
l9;l5;2;1808
l9;l244;1;1808
l9;l37;1;1808
l4;l5;1;1808
l4;l107;4;1808
l4;l8;4;1808
l4;l11;5;1808
l4;l58;2;1808
l4;l14;1;1808
l4;l59;1;1808
l4;l91;1;1808
l4;l30;1;1808
l4;l12;1;1808
l5;l6;1;1808
l5;l108;7;1808
l5;l1;15;1808
l5;l70;1;1808
l5;l11;3;1808
l18;l57;14;1808
l18;l4;3;1808
l18;nan;4;1808
l18;l11;4;1808
l18;l12;2;1808
l18;l5;2;1808
l57;l12;3;1808
l57;l59;1;1808
l57;l4;7;1808
l57;l11;1;1808
l57;l8;1;1808
l57;l68;1;1808
l14;l107;1;1808
l14;l19;10;1808
l107;l5;5;1808
l107;l15;6;1808
l107;l11;1;1808
l107;l14;1;1808
l15;l14;7;1808
l15;l5;1;1808
l15;l107;1;1808
l8;l58;1;1808
l8;l9;4;1808
l58;l4;1;1808
l58;l408;2;1808
l58;l9;1;1808
l11;l4;6;1808
l11;l95;1;1808
l11;l5;2;1808
l11;l37;1;1808
l244;l5;2;1808
l408;l9;2;1808
l59;l5;3;1808
l59;l44;1;1808
l59;l12;1;1808
l19;l107;4;1808
l19;l15;2;1808
l19;l5;1;1808
l44;l12;1;1808
l12;l4;1;1808
l12;l107;1;1808
l12;l15;1;1808
l12;l244;3;1808
l12;l59;1;1808
l12;l33;1;1808
l12;l11;2;1808
l12;l5;1;1808
l12;l703;1;1808
l20;l9;1;1808
l55;l12;1;1808
l55;l5;1;1808
l95;l8;1;1808
l91;l143;1;1808
l143;l4;1;1808
l30;l12;1;1808
l33;l12;1;1808
l68;l58;1;1808
l37;l107;1;1808
l37;l5;1;1808
l703;l295;1;1808
l295;l12;1;1808
l21;nan;1;1721
l4;l11;1;1721
l4;l1;1;1721
l11;l5;4;1721
l11;l157;2;1721
l11;l41;1;1721
l5;l75;2;1721
l5;l379;1;1721
l5;l51;1;1721
l5;l97;1;1721
l1;l22;1;1721
l1;l12;1;1721
l1;l57;1;1721
l1;l11;1;1721
l22;l14;2;1721
l14;l22;1;1721
l14;l1;1;1721
l157;l12;1;1721
l157;l44;1;1721
l12;l11;1;1721
l12;l33;1;1721
l12;l31;1;1721
l57;l40;1;1721
l40;l11;1;1721
l41;l12;1;1721
l33;l12;1;1721
nan;nan;3;1721
l18;l22;1;1721
l44;l46;1;1721
l46;l5;1;1721
nan;nan;1;1728
l1;l40;1;1728
l1;l11;1;1728
l40;l4;1;1728
l4;l8;1;1728
l8;l46;1;1728
l35;l5;1;1728
l5;l51;1;1728
l5;l1;3;1728
l22;l11;1;1728
l11;l5;2;1728
l11;l157;1;1728
l157;l12;1;1728
l12;l157;1;1728
l1;l18;1;1762
l18;l14;3;1762
l18;l57;2;1762
l18;l4;1;1762
l18;l41;1;1762
l18;l5;1;1762
l18;l447;1;1762
l14;l19;6;1762
l15;l5;4;1762
l5;l85;2;1762
l5;l1;6;1762
l5;l21;1;1762
l5;l14;1;1762
l85;l97;1;1762
l85;l108;1;1762
l85;l57;1;1762
l12;l33;1;1762
l12;l5;1;1762
l12;l295;2;1762
l12;l95;1;1762
l33;l157;1;1762
l157;l12;1;1762
l57;l4;2;1762
l57;l84;1;1762
l4;l63;1;1762
l4;l14;2;1762
l4;l91;1;1762
l63;l14;1;1762
l46;l12;1;1762
l91;l20;1;1762
l20;l5;1;1762
l20;l4;1;1762
l19;l5;2;1762
l19;l15;1;1762
l84;l20;1;1762
l21;l1;1;1762
l41;l12;1;1762
l295;l80;1;1762
l295;l12;1;1762
l80;l295;1;1762
l95;l4;1;1762
l447;nan;1;1762
l19;l63;4;1763
l19;l22;1;1763
l19;l5;3;1763
l19;l37;1;1763
l63;l15;2;1763
l63;l14;1;1763
l15;l5;2;1763
l5;l97;1;1763
l5;l14;2;1763
l5;l1;10;1763
l5;l55;1;1763
l1;l41;1;1763
l1;l68;1;1763
l1;l40;1;1763
l41;l4;2;1763
l41;l12;1;1763
l4;l20;1;1763
l4;l63;1;1763
l4;l926;1;1763
l4;l11;2;1763
l4;l421;1;1763
l18;l5;2;1763
l18;l37;1;1763
l18;l14;1;1763
l18;l103;1;1763
l18;l41;1;1763
l18;l11;1;1763
